meta_name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
dcyt_e,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.02711153,0.04072614,-0.052322477,0.2327832,0.008030248,-0.09881131,0.005409458,-0.0882728,-0.006431187,-0.03921217,0.012734011,0.02566854,-0.03262544,-0.048577376,-0.06588467,0.13968903,-0.05234633,-0.047366686,-0.014089301,-0.069068186,0.11787693,-0.032363165,0.035789423,0.004897845,0.035189603,-0.028649576,0.08549025,-0.12452041,-0.019379495,-0.021204116,-0.058344975,0.048892673,0.02557642,0.09340963,-0.07147866,0.036313772,0.08318968,-0.052409172,0.08772281,-0.007204056,-0.026682014,0.002221555,0.029767837,0.019314438,-0.040760808,0.04848072,-0.005092588,-0.045623433,0.028994258,0.04199609,0.019112274,-0.044345066,0.06561836,0.044724967,0.008103147,0.031344127,-0.017205946,0.003957684,-0.07181839,0.04256443,-0.019671269,-0.039498117,0.16455223,0.08697625,0.003500935,0.038470194,-0.0701721,0.04524352,0.07898646,0.118973106,-0.06829101,-0.034444027,0.073928274,-0.004576595,0.01648742,0.050295446,-0.008948598,-0.018318605,-0.029478176,0.044273276,-0.058613174,-0.021517389,0.010479772,-0.006377151,0.12040311,0.04001088,-0.001166973,-0.078640774,0.057837576,-0.067466035,0.004737522,-0.04146265,0.0721676,0.03460258,-0.025289377,0.04408288,-0.037806835,-0.057946615,0.041761875,-0.085302554,-0.025178304,-0.03630151,-0.06585909,0.020096906,0.03387497,0.00188781,-0.05695296,-0.058499195,0.016510526,-0.013302782,-0.045595497,0.06454684,0.001534233,0.05512978,-0.02646784,0.10581645,-0.13316523,0.16390145,-0.012601989,0.01914574,-0.011413838,-0.058050867,0.06980565,-0.12183761,0.06040018,0.03597145,-0.005839638,0.004817156
dcyt_p,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0.03425724,0.04037133,-0.05361765,0.24081214,0.017251845,-0.10035207,0.003034176,-0.08767797,-0.011312132,-0.056049988,0.022977676,0.02648894,-0.03652093,-0.050444983,-0.078239486,0.145571,-0.06601903,-0.0407335,-0.008427642,-0.07470368,0.1267037,-0.028790435,0.036789156,0.005772971,0.022469675,-0.02790174,0.0905433,-0.12572959,-0.024797538,-0.034164302,-0.0697901,0.047018547,0.02097747,0.09597651,-0.0688921,0.03396839,0.09234663,-0.047661792,0.08893011,-0.003334097,-0.031199323,0.013451254,0.032463543,0.023305768,-0.0486844,0.047314268,0.000190857,-0.04955229,0.036698744,0.043318402,0.029694356,-0.042182162,0.07092364,0.031729788,0.00358231,0.038085938,-0.018017383,8.86E-05,-0.071934186,0.044951674,-0.021794427,-0.044561196,0.17290585,0.093713745,0.006987529,0.03779662,-0.07338526,0.037800983,0.08372094,0.120193295,-0.07975777,-0.028903008,0.08158592,-0.006091083,0.016001282,0.045859173,0.003600187,-0.01805786,-0.025684856,0.04360328,-0.04918418,-0.016361445,0.021216253,-0.012180068,0.12666279,0.03593095,0.01191206,-0.07403383,0.06239063,-0.07913225,0.01261658,-0.048306204,0.085911855,0.031240813,-0.03512084,0.042940106,-0.03163252,-0.057632655,0.05111964,-0.087998115,-0.033746194,-0.03984596,-0.07371227,0.020385541,0.030723728,-0.007726136,-0.05458538,-0.065563686,0.014677975,-0.00066879,-0.049342956,0.06634927,-0.00103387,0.06546077,-0.019749513,0.110058464,-0.14473261,0.18342811,-0.00604308,0.02094674,-0.015784057,-0.05612265,0.07487383,-0.12546611,0.05924838,0.028085163,0.000980097,0.001538024
cdp_c,Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1,0.025916163,0.03951058,-0.0472614,0.21339107,0.020789508,-0.09462473,0.008893641,-0.07395227,-0.017339312,-0.042526506,0.014592522,0.020753473,-0.034116488,-0.044824105,-0.068975024,0.12652817,-0.05392996,-0.04527297,-0.003618846,-0.06327491,0.10896188,-0.022804024,0.031646606,0.010760773,0.018105865,-0.029501673,0.093213074,-0.12254618,-0.028036729,-0.030754255,-0.06765521,0.038303044,0.023573333,0.08949402,-0.06766779,0.029980995,0.08774199,-0.04727186,0.087219745,0.002911109,-0.023121951,0.015095692,0.03749717,0.022818726,-0.047419295,0.04063753,-0.001861863,-0.04838891,0.02180865,0.028528562,0.028917553,-0.045583356,0.06774214,0.040943578,0.012732989,0.01932104,-0.013776101,-0.004949569,-0.0638411,0.03537721,-0.018682614,-0.03688601,0.15636216,0.092783846,0.014284406,0.03757395,-0.07326363,0.04585874,0.06629169,0.10303605,-0.059087034,-0.03471397,0.0618182,-0.013435986,0.013868611,0.038455747,-0.003408151,-0.02528856,-0.021902923,0.047585227,-0.046731997,-0.026543047,0.008983429,-0.00558457,0.12137957,0.04121523,-0.001631227,-0.062191505,0.055358585,-0.07208635,0.004121223,-0.03363683,0.071662575,0.03169619,-0.028079981,0.044842,-0.023510462,-0.05507406,0.048415083,-0.08039048,-0.022478329,-0.031645782,-0.061345443,0.017768105,0.03046968,-0.00614082,-0.04510091,-0.06421675,0.015796699,-0.006313971,-0.040061593,0.052016977,0.004241951,0.049089644,-0.032305,0.08983101,-0.13827994,0.16286694,0.003603149,0.020353042,-0.009160598,-0.057576865,0.06890726,-0.111966565,0.047275063,0.03436835,0.005157515,0.002050889
23ccmp_p,Nc1ccn([C@@H]2O[C@H](CO)[C@H]3OP(=O)([O-])O[C@H]32)c(=O)n1,0.04103638,0.05665461,-0.06651009,0.28705415,0.024558565,-0.112264685,0.015476231,-0.10142215,-0.02197143,-0.054665994,0.027742757,0.035120793,-0.03826829,-0.0661544,-0.09094804,0.16571192,-0.07671737,-0.05817479,-0.009332188,-0.079051204,0.13442177,-0.04383292,0.05509639,0.014967691,0.036777776,-0.027000194,0.11967263,-0.1481427,-0.036503837,-0.03481547,-0.081758186,0.056259528,0.025239334,0.11371147,-0.08644308,0.033344753,0.10484662,-0.059074514,0.11685225,0.001232496,-0.04188524,0.017942503,0.033309944,0.022269418,-0.04978335,0.05334362,-0.000576235,-0.066158555,0.04207693,0.03975654,0.03418071,-0.05256764,0.08621329,0.03980445,0.008884525,0.037846997,-0.016744688,0.002805657,-0.08950616,0.049036805,-0.015474158,-0.043803804,0.1992487,0.11568292,0.014338936,0.055280942,-0.09310918,0.05348624,0.08894249,0.13453123,-0.08577191,-0.031896308,0.08842603,-0.007077802,0.013193774,0.06617078,-0.003198514,-0.027154643,-0.028829737,0.054986257,-0.06491917,-0.03342792,0.019705929,-0.011964416,0.15836595,0.044324033,0.000494738,-0.09244274,0.073238,-0.08542376,0.004915433,-0.051406294,0.09979831,0.035349444,-0.041718714,0.04903924,-0.04012043,-0.0760642,0.06261265,-0.10302675,-0.040143028,-0.050439052,-0.08057686,0.021258876,0.045568634,-0.007778734,-0.060392313,-0.07355526,0.013615272,-0.002165819,-0.06710296,0.07296779,-0.008837753,0.07916449,-0.030757252,0.11882208,-0.17361037,0.20792714,-0.008815974,0.036660455,-0.01874931,-0.060985424,0.08577179,-0.15247014,0.06457383,0.04626122,-0.007132439,0.003426089
3cmp_p,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP([O-])([O-])=O)[C@H]2O)c(=O)n1,0.029595392,0.03417248,-0.051986236,0.22243276,0.019402135,-0.087827645,0.006649629,-0.083896324,-0.00706232,-0.04453538,0.026009193,0.035884064,-0.03271923,-0.05784956,-0.076577805,0.1370808,-0.054863553,-0.05016697,-0.014991438,-0.06719568,0.1184096,-0.032782763,0.044142768,0.00718256,0.026428385,-0.030177388,0.08693593,-0.124067895,-0.028934151,-0.024132654,-0.06287146,0.039986584,0.019342462,0.10079582,-0.06680176,0.032920543,0.08312113,-0.04807563,0.08621729,-0.006296506,-0.025438832,0.007714524,0.035159882,0.01946056,-0.04612007,0.050182983,0.00444604,-0.052005842,0.021793129,0.030506458,0.022595061,-0.042594012,0.06805174,0.037427276,9.61E-05,0.031135086,-0.023149427,-0.003720796,-0.07539706,0.044447623,-0.012645465,-0.04710482,0.16103113,0.10139057,0.005531837,0.042788744,-0.080003425,0.03648499,0.072735265,0.11719082,-0.07589025,-0.025303096,0.067005046,-0.005163651,0.013401842,0.045760304,-0.003432075,-0.019093221,-0.029494526,0.045435816,-0.05043626,-0.014956996,0.018222718,-0.00145002,0.123877205,0.041772477,0.003531576,-0.075376116,0.05220362,-0.081645325,0.002837939,-0.04925426,0.08305414,0.041178916,-0.023711788,0.039435476,-0.0336545,-0.049589135,0.041968003,-0.08635899,-0.027806077,-0.027213646,-0.062869966,0.021768147,0.04029183,0.002139966,-0.05315148,-0.0672834,0.00536294,-0.006523509,-0.05495724,0.06568985,-0.000614269,0.06572546,-0.033163268,0.09726608,-0.13474384,0.17736298,-0.001007392,0.031251147,-0.010636675,-0.05832991,0.06833167,-0.1212826,0.06219132,0.03555583,-0.00525469,0.011383814
cytd_c,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.029826533,0.02554395,-0.045213092,0.18031745,0.008806973,-0.07492785,0.007250472,-0.06522281,-0.003056968,-0.04293598,0.007636735,0.029571462,-0.027378213,-0.049331103,-0.05066893,0.11938487,-0.04262701,-0.034846418,-0.011945526,-0.05428585,0.08998489,-0.023198152,0.03479614,0.01345682,0.020471012,-0.028088108,0.06837795,-0.107235864,-0.014470647,-0.014852553,-0.044277653,0.03685576,0.013541289,0.080029756,-0.05756661,0.021743095,0.06354845,-0.044138275,0.07963064,0.000574557,-0.019283302,0.014543022,0.025941705,0.013781822,-0.04162745,0.038735244,-0.001628659,-0.040450122,0.028544938,0.029566789,0.020543063,-0.03502802,0.054256685,0.025526723,0.009874421,0.025395038,-0.01923537,-0.003340931,-0.06344163,0.030824732,-0.009144322,-0.03627015,0.13862672,0.0821006,0.004509501,0.029583374,-0.06780246,0.032713894,0.066754095,0.09361599,-0.056668982,-0.017596671,0.061127614,-0.005482267,0.002312754,0.037410066,-0.001011886,-0.008954331,-0.019919613,0.042538714,-0.036975063,-0.012635213,0.019196153,-0.014835109,0.105573304,0.036919013,0.008106149,-0.053858615,0.046165083,-0.05665696,0.002754656,-0.028401935,0.06846463,0.0352917,-0.028856061,0.038010012,-0.020909976,-0.05151871,0.03621467,-0.078637555,-0.026464792,-0.024339538,-0.06425768,0.02413653,0.032702725,-0.005204906,-0.03830282,-0.047037583,0.009681156,-0.010086002,-0.03182805,0.04500782,0.004624681,0.047717296,-0.020405611,0.085287474,-0.11922438,0.1397937,-0.009341661,0.024687668,-0.01928533,-0.046808716,0.056399252,-0.10043047,0.04309687,0.01977578,-0.005678477,0.00836113
cytd_p,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0.031662848,0.036315814,-0.05498037,0.20168161,0.009805809,-0.08473451,0.01291995,-0.0670458,-0.008605936,-0.041186508,0.017449662,0.026533034,-0.031379025,-0.048143733,-0.06628933,0.12347109,-0.049813427,-0.039955623,-0.006721723,-0.05714472,0.097345464,-0.032422297,0.032324687,0.014260928,0.027762234,-0.019738954,0.08372647,-0.11805681,-0.018952461,-0.018138833,-0.06457591,0.036807105,0.018680487,0.09384079,-0.06012116,0.02938437,0.08166194,-0.046937242,0.0783929,0.001388708,-0.02066692,0.014085346,0.02263289,0.024205312,-0.040047195,0.048785076,-0.001415086,-0.043778505,0.026466638,0.028570034,0.024525529,-0.033591274,0.05842354,0.02813141,0.004527912,0.030516312,-0.016832568,0.007644593,-0.069191955,0.039406065,-0.010657327,-0.0441422,0.15483502,0.08228223,0.011051518,0.04067935,-0.06540636,0.044655524,0.06957002,0.11073615,-0.06173359,-0.027713845,0.065867476,-0.005880257,0.010575945,0.038122427,0.000934148,-0.013924841,-0.02371649,0.044582445,-0.045394387,-0.017587522,0.020429669,-0.010882232,0.108701944,0.03991382,0.006452384,-0.06484197,0.049599703,-0.062610574,-0.001588818,-0.030322116,0.0773872,0.032747157,-0.029777326,0.029916175,-0.025666812,-0.0568931,0.03684349,-0.085296646,-0.027985832,-0.037332285,-0.057253063,0.026197713,0.028359072,-0.005482086,-0.037678435,-0.06361091,0.012094783,-0.01201119,-0.043230504,0.06201328,-0.006964457,0.054231428,-0.028149594,0.08319719,-0.12807642,0.16049108,0.003160054,0.017583765,-0.007565129,-0.0456825,0.06413353,-0.112430416,0.049753368,0.032004334,-0.006497437,-0.000808819
anth_c,Nc1ccccc1C([O-])=O,0.024388019,0.03802764,-0.05030219,0.18500434,0.016304232,-0.070214316,0.002834613,-0.060569845,-0.017916294,-0.037012227,0.022405554,0.029139617,-0.031416707,-0.04412797,-0.06343115,0.11086438,-0.04239323,-0.038363423,-0.013310266,-0.048783395,0.09338928,-0.03239356,0.034459833,0.002763343,0.01637177,-0.018080875,0.07577594,-0.10405697,-0.022823304,-0.022189021,-0.053391553,0.031525232,0.022241523,0.08190364,-0.06391875,0.023876952,0.06751781,-0.043630604,0.07964898,0.002513361,-0.02460542,0.011267281,0.03207974,0.011979437,-0.035920598,0.03451003,0.005561613,-0.047535457,0.02205523,0.035836935,0.02092292,-0.037314713,0.06127362,0.02596504,0.011507101,0.02791675,-0.015428268,0.000268647,-0.061786994,0.033285115,-0.019028345,-0.03473984,0.13524032,0.07658245,0.011430884,0.03709289,-0.07125198,0.03232956,0.06297783,0.09378868,-0.06090594,-0.022516266,0.06374408,-0.009626306,0.003969261,0.043389194,-0.000425924,-0.013547926,-0.021825861,0.041269906,-0.0512506,-0.02150631,0.017595904,-0.003060428,0.107652925,0.037903808,0.001596755,-0.06070841,0.053045027,-0.054582693,0.003603301,-0.041099895,0.058436453,0.024643179,-0.023977533,0.03641698,-0.027979331,-0.042780135,0.034381546,-0.07136436,-0.020403048,-0.031606324,-0.062968306,0.010898239,0.022816723,-0.008764138,-0.034107022,-0.049136344,0.015124337,-0.010982567,-0.036185265,0.046780404,-0.003991691,0.05398599,-0.016506013,0.08559478,-0.11268188,0.13518336,-0.005161721,0.014200646,-0.008652797,-0.053336985,0.055874977,-0.106567316,0.05406786,0.029764986,-0.002341276,0.006747984
4abz_c,Nc1ccc(cc1)C([O-])=O,0.024827037,0.032765027,-0.046436153,0.19572017,0.018180117,-0.07879158,0.00986342,-0.075163156,-0.015038216,-0.034359902,0.014504092,0.031021653,-0.021238927,-0.042498484,-0.057057854,0.123362176,-0.053226713,-0.04204507,-0.016740413,-0.049811993,0.09783465,-0.027447566,0.027869,0.00350789,0.015882691,-0.02964154,0.07248276,-0.11275856,-0.025470553,-0.018922951,-0.050793234,0.048198584,0.017403638,0.08416655,-0.06408346,0.021547832,0.074056506,-0.037111692,0.075218916,0.000345464,-0.03068101,0.013189168,0.028275073,0.022217602,-0.034507446,0.034290455,-0.008750712,-0.052817497,0.016672537,0.033376053,0.023750745,-0.041007675,0.05748184,0.037487853,0.013398354,0.018670231,-0.010240012,-0.000931647,-0.06804404,0.034999773,-0.008428546,-0.04010262,0.14401193,0.08693096,0.006624342,0.0347991,-0.06719548,0.03913243,0.0632884,0.093700096,-0.058563847,-0.025606778,0.0647018,-0.006627584,0.012737645,0.043046754,-0.006414131,-0.012142948,-0.019129088,0.039213687,-0.040205546,-0.022390554,0.020554965,-0.005168678,0.10630418,0.037081398,0.007938005,-0.064886756,0.046308905,-0.059769537,-0.002995818,-0.03375912,0.06415541,0.03349001,-0.019373355,0.026380043,-0.023396702,-0.04638003,0.04773666,-0.06966838,-0.033265084,-0.026944103,-0.064293,0.012512464,0.026990658,-0.007607793,-0.034582354,-0.04762626,0.013894756,-0.007043821,-0.042571444,0.058846705,0.005540673,0.055440504,-0.02496733,0.093198285,-0.11397638,0.1526654,-0.009173515,0.019536944,-0.0110826,-0.04629958,0.06788883,-0.09869363,0.042020697,0.021882739,-0.001598637,0.009286576
csn_c,Nc1cc[nH]c(=O)n1,0.009051942,0.023689535,-0.031215819,0.1288699,0.00401558,-0.058680024,0.007016856,-0.041911606,-0.000795537,-0.025286103,0.01306826,0.021059005,-0.023992926,-0.036141492,-0.036991935,0.08280671,-0.026994638,-0.018604146,-0.007175727,-0.043810684,0.06905249,-0.010343996,0.029465402,-0.000713492,0.023548717,-0.022979172,0.060458504,-0.076660596,-0.008359956,-0.009731401,-0.035916798,0.024772976,0.019538997,0.0574799,-0.043025438,0.015891246,0.056159813,-0.025137441,0.047872663,-0.005857616,-0.024790414,-0.000727883,0.01135964,0.01347871,-0.02638635,0.020788971,0.003039388,-0.039694447,0.011527115,0.018150385,0.020220153,-0.01790549,0.033947553,0.019417528,0.000964728,0.019821791,-0.014822098,0.003250355,-0.040148936,0.021292867,-0.017180532,-0.02211496,0.098783515,0.059156284,0.003691403,0.02171698,-0.049096785,0.029965036,0.046184756,0.06461088,-0.036128383,-0.015483674,0.0439252,-0.001279149,0.001055254,0.027833693,-0.004213587,-0.014639999,-0.01765321,0.02424916,-0.024813011,-0.007476423,0.016406037,-0.005605297,0.065762535,0.02320192,-0.0027717,-0.04101509,0.032314777,-0.040883023,0.005453063,-0.03114124,0.04248776,0.012659868,-0.020463651,0.023753019,-0.014517382,-0.038064934,0.022488322,-0.048122924,-0.010644631,-0.015379214,-0.03530545,0.017715003,0.015591182,-0.000783083,-0.035101227,-0.039500866,0.005028012,-0.004665435,-0.027851628,0.03533859,-0.001193137,0.04106289,-0.007431189,0.065900765,-0.07824164,0.1003333,-0.003558402,0.013377661,-0.009294291,-0.039683893,0.046324547,-0.07898602,0.03189687,0.025510726,0.003197676,0.007928354
csn_p,Nc1cc[nH]c(=O)n1,0.022359438,0.028236408,-0.04133531,0.13810618,0.005312351,-0.060567446,0.002425334,-0.057653595,-0.009972566,-0.024425061,0.007916906,0.024511386,-0.026617588,-0.031017622,-0.040380865,0.08691087,-0.032271106,-0.030947777,-0.000938828,-0.03998624,0.06408859,-0.014752009,0.027762238,0.004298759,0.022870492,-0.024592133,0.057216164,-0.080506355,-0.009142743,-0.011312601,-0.035806235,0.02948865,0.0214416,0.05296493,-0.04725732,0.023603681,0.05571705,-0.03091849,0.05916831,-0.000838979,-0.017724378,0.007729726,0.021277968,0.015553094,-0.019547427,0.025877876,-0.000583345,-0.03194978,0.011328868,0.023085177,0.015719512,-0.030279534,0.04805295,0.030673256,4.93E-05,0.020239498,-0.005089377,-0.003909127,-0.053372383,0.029408446,-0.008129017,-0.024646405,0.09948181,0.06285131,0.000191466,0.03215197,-0.045773543,0.019744746,0.043766227,0.07557257,-0.04087893,-0.015442191,0.045423068,-0.012194634,0.006225644,0.035626806,0.003710051,-0.008949156,-0.01779796,0.03246648,-0.027538355,-0.020975882,0.004648072,-0.002865361,0.079746686,0.02094584,0.010265,-0.041127935,0.036113128,-0.04526418,0.007013362,-0.02842207,0.041730158,0.026904514,-0.016965898,0.017679878,-0.014400354,-0.037073392,0.023254184,-0.05199677,-0.018858703,-0.01552622,-0.046513546,0.01905581,0.02638039,0.003237843,-0.026317846,-0.046491645,-0.00027737,-0.007577248,-0.03027334,0.040231157,0.006254905,0.035937168,-0.010313784,0.06507748,-0.089808725,0.10448968,-0.010600459,0.016913872,-0.008271681,-0.034380022,0.050277315,-0.08416358,0.028932376,0.02536613,0.005198133,0.006326747
air_c,Nc1c[nH+]cn1C1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O,0.031418473,0.030955326,-0.04805642,0.20390293,0.012310379,-0.07720636,0.00573863,-0.06557691,-0.003877411,-0.04268321,0.01536024,0.026068488,-0.030716239,-0.04129355,-0.06626115,0.121423736,-0.04799434,-0.0447298,-0.014386348,-0.05734831,0.10674489,-0.027230639,0.037413705,0.008215497,0.020086437,-0.023304762,0.08665618,-0.11206964,-0.025026798,-0.03118974,-0.05692115,0.034453012,0.018264534,0.082196504,-0.060764227,0.02025339,0.08458065,-0.047488462,0.07857439,0.003676752,-0.021622067,0.016054375,0.022566607,0.01325469,-0.032077428,0.03983134,-0.006316257,-0.05091019,0.01819902,0.025160149,0.018973762,-0.042392485,0.06317746,0.028466878,0.012523445,0.026212495,-0.012124156,0.007076843,-0.05974742,0.034526628,-0.012015255,-0.03688051,0.14257318,0.08007343,0.013728969,0.034006115,-0.072519444,0.02988145,0.06321963,0.096050814,-0.06900131,-0.029675772,0.06755984,-0.012778471,0.005478347,0.04370044,-0.006613692,-0.023359936,-0.017185204,0.038090583,-0.042743314,-0.024380192,0.011709558,-0.013013442,0.11475972,0.033614688,0.004897589,-0.061543737,0.04527995,-0.05844278,0.00124291,-0.039941803,0.06195309,0.036133412,-0.027181195,0.041373204,-0.023078512,-0.055249717,0.0436864,-0.07830448,-0.030180838,-0.032187056,-0.057443928,0.025232866,0.025370806,-0.001254954,-0.044839073,-0.054626774,0.003468452,-0.00455928,-0.04863974,0.04997244,0.004425535,0.047349904,-0.015397765,0.0896334,-0.12710065,0.15114957,-0.006800464,0.027568283,-0.015922276,-0.051927768,0.066454135,-0.113977134,0.043071896,0.02403817,0.004614538,0.001191201
5aprbu_c,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)[nH]c(=O)[nH]c1=O,0.03782611,0.039340653,-0.069314174,0.2515323,0.015692763,-0.107392006,0.002079934,-0.08593056,-0.012216759,-0.05580703,0.012618404,0.023689067,-0.036242813,-0.06462444,-0.08501895,0.1577077,-0.060460214,-0.04224067,-0.019151868,-0.06849168,0.11984628,-0.02916767,0.041053526,0.009081426,0.026181875,-0.025992151,0.106086396,-0.13325869,-0.02675335,-0.027561389,-0.07469694,0.058893245,0.03275485,0.11096443,-0.075691216,0.042923022,0.09856886,-0.046541065,0.09398602,0.002633841,-0.028992102,0.017981598,0.032577965,0.022994658,-0.043333888,0.044638608,-0.0036118,-0.0590584,0.03577645,0.036136948,0.03531475,-0.043621965,0.067564,0.037421905,0.014498205,0.037750885,-0.017357266,0.008117089,-0.08011828,0.035316482,-0.016778367,-0.03907198,0.18120036,0.10827303,0.007291461,0.042507306,-0.08161131,0.04086387,0.0818869,0.12257686,-0.08356,-0.027974458,0.06978317,-0.009233207,0.005607516,0.04617006,-0.002204025,-0.022152867,-0.028481025,0.048243284,-0.061941884,-0.016822651,0.023166725,-0.013821979,0.14209563,0.043533817,0.002611529,-0.08307592,0.06161111,-0.07391457,0.005758203,-0.043585464,0.081115566,0.030531116,-0.036680803,0.04098705,-0.029743763,-0.061468687,0.055048525,-0.10244752,-0.0269881,-0.03187278,-0.079063006,0.025266238,0.03998649,-0.00347146,-0.05066463,-0.07150282,0.019196011,-0.009090046,-0.059868783,0.065954804,-0.002716368,0.06481003,-0.023433615,0.103946485,-0.16152667,0.18720227,-0.00860858,0.02187308,-0.00874174,-0.05529829,0.08976251,-0.13652037,0.07044382,0.03292054,0.004191188,0.00033879
4r5au_c,Nc1c(NC[C@H](O)[C@H](O)[C@H](O)CO)[nH]c(=O)[nH]c1=O,0.03005198,0.048954748,-0.0560508,0.24856399,0.01786875,-0.10842047,0.009095714,-0.091907196,-0.019747093,-0.054188497,0.018384598,0.024991235,-0.027705248,-0.06264749,-0.0802692,0.14791654,-0.058244433,-0.04839965,-0.008065316,-0.074680634,0.13085273,-0.028128631,0.041001957,0.010579778,0.02902531,-0.02950227,0.106136285,-0.13742463,-0.028046504,-0.024256157,-0.07575509,0.0544977,0.026055876,0.10530801,-0.081441484,0.032749154,0.09727541,-0.05911484,0.10513225,-0.007478532,-0.03379565,0.015527487,0.03567178,0.02920429,-0.052655146,0.047204267,0.000514555,-0.05441216,0.03734154,0.031155325,0.024585435,-0.04602286,0.076144196,0.03671015,0.010232025,0.036080454,-0.022024881,0.001393233,-0.07623847,0.0389412,-0.0177439,-0.04237762,0.17757738,0.10131373,0.004864274,0.04936223,-0.07931723,0.045316115,0.08304651,0.120033,-0.07163742,-0.02563352,0.07461444,-0.014608147,0.011287537,0.046530686,-0.000427733,-0.018373197,-0.024568696,0.048226286,-0.06021281,-0.023381006,0.018981341,-0.008765399,0.1420354,0.03927028,-0.000903567,-0.080965355,0.05494418,-0.0834511,-5.22E-05,-0.04543739,0.090387695,0.037692644,-0.036260918,0.04741507,-0.041021403,-0.055805605,0.06004778,-0.0921566,-0.031039318,-0.030786982,-0.07661476,0.029609371,0.037585925,-0.002901317,-0.05471561,-0.06433129,0.007833951,-0.008816269,-0.050066624,0.06895889,-0.005482745,0.07242374,-0.033254404,0.10885546,-0.15484704,0.18221541,-0.009418893,0.030567322,-0.014563147,-0.06616043,0.08554339,-0.14178959,0.068137184,0.03567985,-0.003778305,0.001445715
5apru_c,Nc1c(N[C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)[nH]c(=O)[nH]c1=O,0.021644598,0.03744352,-0.049530268,0.21485189,0.012073711,-0.09304219,0.004039087,-0.07217269,-0.005735503,-0.03989487,0.019452825,0.032223288,-0.029134853,-0.046764582,-0.06633569,0.13242891,-0.05363583,-0.036414146,-0.016808761,-0.06736308,0.105146155,-0.0263439,0.040626213,0.006440621,0.02599285,-0.01907804,0.086814135,-0.122519314,-0.028118065,-0.017588442,-0.066059075,0.04863517,0.02429093,0.08356926,-0.06652443,0.029998157,0.08756079,-0.03928695,0.07852642,0.001862498,-0.025711866,0.006722904,0.035208467,0.018626695,-0.042799383,0.039902836,-0.000815103,-0.04336775,0.023617892,0.031761784,0.01719834,-0.044751156,0.070480764,0.03276425,0.004705765,0.020377602,-0.020057516,-0.000377917,-0.074922144,0.035262503,-0.008206669,-0.036897395,0.15453003,0.08695023,0.012446151,0.038882244,-0.06675585,0.038211662,0.062125552,0.09883492,-0.0679948,-0.018425008,0.071546055,-0.011483791,0.011485787,0.04501191,0.00208368,-0.024844099,-0.019337581,0.050945785,-0.05583878,-0.024166366,0.021635104,-0.009352502,0.11272624,0.031470317,0.002418015,-0.073673196,0.045454547,-0.06931161,0.002595696,-0.035637565,0.06833614,0.028442403,-0.02747189,0.03274447,-0.032281972,-0.055973317,0.049344145,-0.07933236,-0.024238994,-0.03384197,-0.06480756,0.0160854,0.026318848,0.001113276,-0.046749633,-0.06242279,0.010367638,-0.001943494,-0.0475884,0.06161346,0.00566143,0.04681474,-0.028903572,0.0972465,-0.13525762,0.15185247,-0.000738553,0.016410057,-0.010654769,-0.056950297,0.07243308,-0.11256069,0.051372685,0.025079114,-0.004661971,-0.000779793
