meta_name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
aspsa_c,[H]C(=O)C[C@H]([NH3+])C([O-])=O,0.048866432,-0.054633223,-0.032846186,0.07592078,-0.018511334,-0.03033696,-0.040229917,0.003492707,0.03375932,-0.045644216,-0.003381045,0.055519324,-0.07575938,0.030256122,-0.038513556,0.08989526,0.005769327,0.006200186,0.004883283,0.029949602,0.001133131,0.031436298,0.04566588,0.045855004,-0.06008147,0.02142842,0.01864085,-0.09341787,-0.011984868,0.000137465,-0.061313618,0.033244766,0.02944319,0.054253377,-0.036870822,-0.009231914,0.031148296,0.03170584,0.032638256,0.016074445,-0.050472487,0.002959916,-0.002530777,0.028343072,0.027143257,-0.017322829,0.026130231,0.025916427,-0.006185007,0.005781692,0.044284437,-0.058560666,0.03025675,-0.051347338,0.011315873,-0.031480864,0.03187663,0.020903802,-0.10060481,0.0800452,0.011718273,0.034717396,0.10394189,0.007425083,0.030281074,0.007224325,-0.03211661,0.030996036,0.04806174,0.013668912,-0.048347093,-0.002083067,0.06679804,-0.00466635,0.0664696,-0.06831343,0.03442527,0.035570778,0.058775827,0.09436486,-0.023752088,-0.0653487,-0.08585738,0.026909,0.088018194,0.028382221,-0.044429187,0.038910355,0.07200385,-0.016063424,-0.006376262,-0.060584016,-0.00864448,0.019741105,0.024088282,0.03498712,0.03770126,-0.043848097,0.06878607,-0.07599224,-0.020515092,0.002653731,0.051172826,-0.05932157,-0.011028908,-0.032561716,-0.040546827,-0.02042775,0.03594043,0.017557174,-0.061505213,0.091775745,-0.05211861,0.008613135,-0.016393628,0.03267804,-0.09625786,-0.020167083,0.000918893,-0.045126874,0.035123166,-0.028693715,0.005457183,-0.024225568,-0.08554957,0.062391512,-0.030619616,0.008210259
glu5sa_c,[H]C(=O)CC[C@H]([NH3+])C([O-])=O,0.04959909,-0.050545417,-0.03145279,0.06172248,-0.014984238,-0.03187703,-0.030340951,0.011324241,0.03395243,-0.036384337,-0.012483679,0.057295535,-0.06610142,0.024731532,-0.02694076,0.084504664,0.001162767,-0.000250299,0.009854049,0.021789974,-0.008965361,0.024998939,0.043892134,0.040647827,-0.048509546,0.015594946,0.022040216,-0.08654998,-0.00528299,0.007812467,-0.06253285,0.029695451,0.030025607,0.03661234,-0.029545298,-0.011702507,0.018590461,0.021275382,0.027430067,0.020624094,-0.047114044,0.00317312,-0.002417042,0.022396276,0.0301706,-0.01068432,0.026309585,0.02943199,-0.003895323,0.000515198,0.036914192,-0.056305647,0.023125846,-0.03902524,0.016825099,-0.020864204,0.036376316,0.013943952,-0.0945162,0.066093914,0.006689197,0.039294492,0.10191047,0.005820713,0.021450553,0.001201943,-0.032948192,0.024453346,0.05533709,0.010634405,-0.03758203,-0.01213733,0.058532458,0.001960628,0.0629962,-0.05491099,0.028744059,0.037117165,0.057654332,0.08772793,-0.01682148,-0.071564905,-0.067041025,0.02341576,0.06817407,0.036458224,-0.0474398,0.022726627,0.05722115,-0.003715296,-0.00815147,-0.056673694,-0.013009461,0.018987494,0.02268505,0.031566516,0.03905546,-0.035979755,0.067915864,-0.07287719,-0.026728233,0.004417227,0.043491054,-0.044013727,-0.008990902,-0.026482813,-0.03860459,-0.017433466,0.030335536,0.021929296,-0.057949837,0.07503939,-0.04423356,-0.005138639,-0.02134496,0.031112792,-0.08096314,-0.017331136,-0.004147002,-0.03763036,0.026568655,-0.012029081,0.009321623,-0.015416346,-0.08289827,0.063732654,-0.03762772,0.01031143
id3acald_m,[H]C(=O)Cc1c[nH]c2ccccc12,0.089150235,-0.080529824,-0.05216161,0.11315671,-0.019568639,-0.05187363,-0.055938236,0.014821328,0.055784732,-0.07706924,-0.009347511,0.08283316,-0.11636585,0.043012574,-0.05635656,0.14277257,0.004495361,-0.000695947,0.006648008,0.039265957,-0.006851091,0.03708867,0.075646706,0.06586981,-0.09568678,0.0171668,0.031945024,-0.14004119,-0.004029064,0.008892646,-0.10560666,0.052201964,0.03694315,0.06925706,-0.061806455,-0.016161539,0.047281355,0.04626535,0.053658295,0.030406047,-0.08834461,0.017277231,-0.01659174,0.038284987,0.032180212,-0.019203026,0.022706917,0.050684243,-0.02411802,0.003903766,0.061282117,-0.0974248,0.052454844,-0.06805722,0.029824773,-0.04137951,0.042014807,0.027047206,-0.14479856,0.115438364,0.021298392,0.061415687,0.15637082,6.46E-05,0.037586927,0.004657109,-0.036249824,0.036156606,0.073623165,0.014142269,-0.06122682,-0.01408689,0.09731808,0.008136525,0.09754451,-0.096235216,0.063430145,0.052482788,0.08847535,0.14955527,-0.037326604,-0.1139683,-0.116057776,0.044254217,0.128012,0.051307254,-0.074409984,0.05040981,0.10089356,-0.011687929,-0.020172512,-0.08468716,-0.015629398,0.039504576,0.041663807,0.058088318,0.06583725,-0.06644379,0.10541673,-0.103402056,-0.027182944,0.013551098,0.07571874,-0.08356531,-0.030633282,-0.054350328,-0.062015336,-0.04415988,0.04308647,0.026742632,-0.08586154,0.123936675,-0.08421007,0.01060524,-0.030603891,0.04987211,-0.13853422,-0.027429294,0.005672123,-0.059106342,0.053827148,-0.029605152,0.017714215,-0.02238521,-0.14055085,0.100902274,-0.06373432,0.020173574
id3acald_c,[H]C(=O)Cc1c[nH]c2ccccc12,0.08803122,-0.08585639,-0.04791321,0.11159224,-0.020737212,-0.047304645,-0.060660273,0.01375087,0.05244541,-0.06776713,-0.014169062,0.08354351,-0.11844162,0.055889692,-0.059761666,0.14322865,0.011789481,0.00708141,0.011171054,0.038292654,-0.011795113,0.041570224,0.08210717,0.07163477,-0.10216933,0.029497992,0.026502566,-0.14605537,-0.015941694,0.001504566,-0.10326918,0.053968847,0.04287428,0.07970028,-0.057098716,-0.015564233,0.04727616,0.048839383,0.051109158,0.02934061,-0.09549695,0.004889901,-0.0069916,0.051694527,0.03275409,-0.022950638,0.029470365,0.041383967,-0.013465836,0.001275213,0.063262574,-0.10282089,0.04765397,-0.07613216,0.022026375,-0.03367339,0.04848474,0.019530244,-0.16327907,0.11673522,0.017609373,0.052292537,0.16998482,0.011568858,0.036541168,0.005013545,-0.04754695,0.03224568,0.084719025,0.0180478,-0.06659372,-0.003722664,0.110312335,0.005152583,0.09951772,-0.09561749,0.06016606,0.06244664,0.09588782,0.15603052,-0.032328576,-0.109174736,-0.13026738,0.04882969,0.12169124,0.054987825,-0.07404835,0.054750323,0.10246686,-0.011135715,-0.022777956,-0.09158141,-0.0125837,0.026590709,0.047274485,0.06870448,0.06788759,-0.072477475,0.107877135,-0.113680355,-0.044160593,0.018933173,0.06867181,-0.08091953,-0.02380457,-0.061128233,-0.061600585,-0.045377307,0.051401984,0.025540901,-0.10378913,0.12755555,-0.08298373,-0.002920018,-0.036382698,0.045793455,-0.13112791,-0.043152984,-0.001168281,-0.06620606,0.049576607,-0.025989277,0.015847605,-0.033434864,-0.13555935,0.09649095,-0.0661624,0.02286924
pacald_m,[H]C(=O)Cc1ccccc1,0.05935588,-0.06977785,-0.036235634,0.084468745,-0.018746069,-0.03773027,-0.046835706,0.004457575,0.041768547,-0.06213092,-0.007297694,0.06129198,-0.09270115,0.039007727,-0.04306,0.10378228,0.002377839,0.001912165,0.011439226,0.03722106,-0.004638602,0.036541864,0.053649757,0.051617168,-0.07476255,0.022404714,0.016401324,-0.11082913,-0.012087698,-0.002978906,-0.084761485,0.043873187,0.035905644,0.06044884,-0.037122604,-0.014872386,0.03962191,0.037541103,0.041006293,0.015554,-0.060486764,0.015219236,-0.012177192,0.033030253,0.024084799,-0.023321327,0.03047835,0.04240116,-0.014017374,0.008165594,0.0442756,-0.06925671,0.029472338,-0.060161922,0.019523406,-0.0203348,0.04045381,0.020481665,-0.11178723,0.084740356,0.011591475,0.045788784,0.12614846,-0.002989076,0.021732535,0.005931228,-0.03708319,0.027325789,0.05957256,0.022537302,-0.04701071,-0.00815534,0.06804013,-0.002981525,0.077187195,-0.07413818,0.045801677,0.037359577,0.07326834,0.11314847,-0.030621514,-0.078034654,-0.09701566,0.035857223,0.08858039,0.03794985,-0.05295713,0.033619568,0.07750422,-0.012939721,-0.018898757,-0.072753504,-0.015724486,0.024374666,0.03470323,0.040369883,0.044397462,-0.04888819,0.07774034,-0.08244096,-0.025677372,0.001580733,0.059716914,-0.060456205,-0.020581178,-0.040537633,-0.048165854,-0.03450836,0.03709566,0.024535406,-0.064937524,0.09394181,-0.059176803,0.009340702,-0.023507256,0.037852112,-0.09693068,-0.028617563,-0.002823598,-0.046416532,0.043248843,-0.030390084,0.003341723,-0.025671102,-0.1087441,0.07621921,-0.041436102,0.019948307
4abutn_c,[H]C(=O)CCC[NH3+],0.0449524,-0.04919528,-0.025555916,0.063266896,-0.02037509,-0.027177231,-0.026547723,0.011788538,0.034394316,-0.031508718,0.000336462,0.048768036,-0.063452795,0.028997052,-0.020661093,0.081621185,0.005990513,0.002119991,0.000833616,0.028490528,0.006048422,0.018438043,0.039335024,0.037270118,-0.041581605,0.015642716,0.018982884,-0.075184874,-0.012632626,-0.001052759,-0.05026838,0.032274496,0.018991807,0.032589927,-0.025006765,-0.012578009,0.026911952,0.019524189,0.026415704,0.011218214,-0.045352407,0.004123032,-0.000547494,0.027016696,0.015628047,-0.016403297,0.018569026,0.025525825,-0.012677337,0.005476222,0.0271913,-0.043286327,0.01859249,-0.034014907,0.016228698,-0.020469492,0.027068892,0.004519349,-0.08306326,0.05209698,0.005246752,0.02786276,0.08944953,0.007127282,0.021587199,0.009985491,-0.02069159,0.015733585,0.04903388,0.017545713,-0.041585907,-0.011052618,0.048639446,-0.001721669,0.049161624,-0.053107582,0.023117047,0.035208452,0.049656164,0.074268885,-0.010826412,-0.05930419,-0.06755443,0.026604673,0.06908681,0.03220287,-0.03231194,0.029585933,0.05994305,-0.00190883,-0.010961439,-0.04389927,-0.014117339,0.01772179,0.023223676,0.03569424,0.032148227,-0.041401114,0.05208321,-0.05581481,-0.014766785,0.013167664,0.044723403,-0.045928717,-0.016948605,-0.029055519,-0.023437746,-0.022860281,0.0197443,0.015392539,-0.046658535,0.06493674,-0.04432935,-0.000373688,-0.01409932,0.029964885,-0.06558528,-0.021519309,-0.005345559,-0.023716861,0.026053289,-0.01256315,0.003977125,-0.009140429,-0.0691017,0.05542557,-0.022542702,0.015089524
gcald_m,[H]C(=O)CO,0.010644881,-0.017652124,-0.00204495,0.017991586,0.003291016,-0.004804326,-0.015107623,-0.005043462,0.004681867,-0.01705948,0.001971127,0.013241808,-0.021466637,0.001598197,-0.009153338,0.030071711,-0.000204156,0.006935328,-0.006334824,0.001448207,0.004837322,0.002980314,0.014627715,0.017175283,-0.009499298,0.005960484,-0.002301554,-0.028250385,0.003541602,0.007837045,-0.019943079,0.016362451,0.011237297,0.00792233,-0.007984019,0.001511765,0.007106582,0.008678777,0.012818048,-0.000279219,-0.015478173,0.002805905,0.004545539,0.002866263,0.005324923,-0.007975583,0.008408426,0.004856861,0.000784678,0.003508186,0.014289417,-0.015896413,0.01483395,-0.005539476,0.007650278,-0.008124116,0.01342585,0.001111667,-0.028447922,0.016922388,0.007166741,0.007279403,0.027664196,0.003947347,0.011647161,-0.005869005,-0.001763363,0.001699179,0.007366478,-0.002839146,-0.016869474,-0.007745056,0.010172605,0.000684767,0.01636315,-0.023034351,0.011529164,0.012084254,0.008825465,0.030346107,-0.006861212,-0.019478923,-0.020767031,0.012569253,0.024712525,0.003578475,-0.006422268,0.014248299,0.012222278,0.003869816,0.001915108,-0.017493526,-0.005827822,0.009134091,0.013630269,0.004606159,0.010265546,-0.010109148,0.01565471,-0.016179522,0.001266819,0.006251681,0.005483618,-0.015004951,-0.007349841,-0.002824334,-0.012307934,-0.012571433,0.009049998,0.012061734,-0.017852101,0.024816796,-0.019778399,0.004160115,-0.012143897,0.00138383,-0.019861199,-0.010557369,-0.004671066,-0.00171162,0.005279884,-0.009595418,-0.001655191,-0.012049587,-0.016687963,0.022962209,-0.004514249,0.009254622
10fthf_m,[H]C(=O)N(C[C@H]1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O,0.09640848,-0.092118695,-0.04889907,0.117925376,-0.028054368,-0.047965053,-0.061811008,0.012781666,0.053433966,-0.08137204,-0.012560351,0.095814735,-0.1278463,0.047420688,-0.062528715,0.15962781,0.006276502,0.014857589,0.001922065,0.04604691,-0.008828543,0.04131021,0.08636238,0.06445745,-0.10511439,0.030411033,0.030800838,-0.14846353,-0.01065797,0.006750627,-0.107376754,0.064047806,0.040135436,0.081419244,-0.059146035,-0.030032149,0.04161353,0.046995286,0.052997667,0.024843177,-0.09286576,0.019539673,-0.009780894,0.053153135,0.04303502,-0.021899108,0.032889634,0.055565875,-0.026435161,0.006464928,0.069703884,-0.099416316,0.051323127,-0.08330702,0.02944446,-0.036319166,0.059488796,0.018758556,-0.17047535,0.1287937,0.019614464,0.059742328,0.16146176,0.005333942,0.033277247,-0.000453347,-0.042617593,0.04263398,0.09234171,0.018237522,-0.08187856,-0.01256744,0.106370494,-0.003043702,0.10388115,-0.101065576,0.06250528,0.05266111,0.10570395,0.16618146,-0.03644064,-0.109152935,-0.13177538,0.047784057,0.1321382,0.05516219,-0.06912752,0.04363424,0.11249472,-0.011686372,-0.028296547,-0.09895902,-0.016028022,0.028750358,0.04649913,0.0647145,0.06257808,-0.07024592,0.11409372,-0.11602359,-0.03262962,0.01681403,0.080141194,-0.09150693,-0.023148902,-0.052192554,-0.06453424,-0.044833265,0.049520694,0.0302262,-0.10261327,0.14061257,-0.08731307,0.011898972,-0.037642527,0.046149187,-0.1459277,-0.040870853,0.000931994,-0.06527306,0.05230289,-0.033285893,0.012696806,-0.032269463,-0.14998288,0.098458916,-0.05609753,0.018357279
10fthf_c,[H]C(=O)N(C[C@H]1CNc2[nH]c(N)nc(=O)c2N1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O,0.08986013,-0.09725243,-0.05772412,0.124032065,-0.036945514,-0.057520382,-0.055972468,0.01608982,0.061817307,-0.08336695,-0.017058078,0.093005724,-0.1309136,0.060589384,-0.058601238,0.15953536,0.000597728,0.008879389,0.002524816,0.036531106,0.00086282,0.045711935,0.08650467,0.07813903,-0.10318942,0.021990145,0.024137657,-0.142061,-0.015826404,0.005002178,-0.11760609,0.052474275,0.04586942,0.08112506,-0.05979452,-0.016299985,0.042172004,0.047014367,0.055979814,0.03918022,-0.09188454,0.00647644,-0.005483549,0.049638882,0.035462186,-0.031517312,0.030457929,0.055840094,-0.02555102,0.006367102,0.0630957,-0.10523927,0.048011534,-0.08281296,0.03189303,-0.045911144,0.047394685,0.020356242,-0.1726524,0.1294351,0.014573812,0.06609193,0.17052138,0.008012462,0.03383495,0.00663582,-0.05062718,0.044731796,0.09262234,0.02767484,-0.081747144,-0.011506124,0.10159495,-0.001371863,0.10384288,-0.09675675,0.06677585,0.063866675,0.102474496,0.16697913,-0.037295062,-0.12206026,-0.12841064,0.04094092,0.12575884,0.056384277,-0.07122618,0.046970084,0.112058125,-0.009420621,-0.015391501,-0.09691758,-0.010267727,0.043955363,0.051006366,0.06415798,0.068676956,-0.0752238,0.10577365,-0.11527482,-0.03259081,0.015154137,0.084174074,-0.09396955,-0.031747695,-0.05432211,-0.055164706,-0.036280375,0.052298527,0.038801692,-0.0932127,0.12956093,-0.08278467,0.009593685,-0.028373662,0.04832511,-0.14314711,-0.037714314,-0.004415975,-0.06578316,0.054824866,-0.03073213,0.009652447,-0.026383419,-0.14496286,0.097012505,-0.059847705,0.03250212
acald_c,[H]C(C)=O,0.05752564,-0.059134673,-0.032709897,0.08961607,-0.015712377,-0.03903681,-0.037302773,0.003435949,0.048076775,-0.047775507,-0.00480349,0.07054022,-0.08742319,0.040177878,-0.048990425,0.11201793,-0.002517691,0.006934653,0.012183815,0.033378974,0.004208248,0.037016485,0.050340522,0.055177093,-0.074685104,0.01684738,0.026883468,-0.1077284,-0.008129167,-0.004179199,-0.07474261,0.041503683,0.034203522,0.048085175,-0.039892156,-0.023745283,0.031880368,0.03631147,0.04614934,0.017526107,-0.06381746,0.010239663,-0.000415255,0.030251645,0.03630732,-0.009428613,0.02637211,0.03911868,-0.01715133,0.009413872,0.039679933,-0.06864128,0.041639242,-0.05664454,0.019612195,-0.03537204,0.03293869,0.01216521,-0.12094309,0.08098938,0.01673499,0.038731888,0.122125484,0.011253997,0.027688596,-0.00010157,-0.03721401,0.021033388,0.06974342,0.017304687,-0.051472496,-0.00211569,0.07693042,-0.005200522,0.071314804,-0.0658928,0.046092663,0.037096903,0.06938721,0.1126621,-0.020591432,-0.08507131,-0.088202745,0.03559055,0.09396142,0.04100607,-0.047983073,0.028455907,0.07471987,-0.008900666,-0.011588235,-0.06535679,-0.014044259,0.029503472,0.039948963,0.04555766,0.051021185,-0.058340494,0.078510575,-0.08212241,-0.034724005,0.012938693,0.054998435,-0.068056524,-0.022620272,-0.04241197,-0.044670705,-0.023747692,0.026309421,0.020511515,-0.07205003,0.10226333,-0.06068003,-0.004364209,-0.018618228,0.04291651,-0.10537418,-0.023267651,0.000529016,-0.039825197,0.03817632,-0.017264165,0.003699354,-0.021069977,-0.10228763,0.0747844,-0.044138495,0.015249142
acald_m,[H]C(C)=O,0.060430586,-0.06802823,-0.03653011,0.083294906,-0.02133874,-0.04400549,-0.043967348,0.009749732,0.033470705,-0.048826702,-0.008860149,0.07038277,-0.08844318,0.035045974,-0.0375406,0.11556459,-0.002616045,0.012472583,0.000916123,0.031469032,0.005098495,0.03096485,0.061829522,0.049142726,-0.07006809,0.016234994,0.023253154,-0.109426655,-0.001136587,0.001558893,-0.07891592,0.04960502,0.035927564,0.05296268,-0.048946407,-0.016076513,0.039265107,0.033667956,0.039643627,0.029073808,-0.065870315,0.01666688,-0.001126709,0.031486724,0.026233707,-0.012239993,0.025062894,0.029723372,-0.014128467,0.000680959,0.047791217,-0.07227759,0.03132071,-0.06045143,0.014331175,-0.03539549,0.036593087,0.017553424,-0.11847363,0.09518001,0.013208251,0.04123569,0.12850282,0.00188782,0.036450002,0.008485214,-0.03117495,0.028164988,0.06724257,0.014692833,-0.054044444,-0.005254315,0.08136302,0.003253017,0.070829056,-0.07586624,0.048472058,0.04746932,0.068745,0.11949885,-0.032746423,-0.08535348,-0.08648187,0.030272463,0.09990075,0.03614675,-0.046098832,0.04253546,0.07716429,-0.011866169,-0.014309579,-0.07677601,-0.00908961,0.032670736,0.03843153,0.047654994,0.04799966,-0.061720848,0.08329742,-0.08049727,-0.024710413,0.002193967,0.060828097,-0.06080238,-0.02494127,-0.04631022,-0.041658413,-0.03482727,0.039678797,0.026182255,-0.06516323,0.102250285,-0.05845808,0.010122886,-0.025821187,0.042883646,-0.099814415,-0.02484201,-0.001137104,-0.040200174,0.043676022,-0.02688969,0.011099986,-0.016636377,-0.10482778,0.07962377,-0.048808534,0.015780954
h2o2_x,[H]OO[H],0.060479052,-0.05838623,-0.04165225,0.08255114,-0.023946771,-0.029468846,-0.038884856,0.003294698,0.037523694,-0.058386467,-0.005755389,0.058935244,-0.08290698,0.037651267,-0.043574475,0.11064175,0.002843376,0.009157151,0.001253089,0.031728804,0.000226967,0.03404079,0.057290215,0.050374616,-0.06547607,0.015449298,0.028206976,-0.112308554,-0.001072768,-0.000666562,-0.08229564,0.046931725,0.022679413,0.052613985,-0.051180042,-0.017509025,0.036904827,0.03775739,0.044819977,0.027604287,-0.061549455,0.001397597,-0.013572259,0.038012028,0.03150352,-0.013199134,0.017033378,0.035741862,-0.010648418,0.009102053,0.051333778,-0.07255632,0.02821719,-0.059177227,0.01677581,-0.034311805,0.030898042,0.017378377,-0.1137361,0.09439056,0.015554999,0.04885096,0.12084139,-0.002860992,0.031484835,-0.004254887,-0.033633612,0.03388471,0.05862634,0.023823041,-0.04765209,-0.001783078,0.070548065,-0.003333426,0.07026675,-0.07766609,0.043999918,0.03496762,0.067883946,0.108454965,-0.022451526,-0.08894823,-0.099862464,0.038025334,0.0999679,0.034037318,-0.05244791,0.03211747,0.07145845,-0.01689158,-0.014997602,-0.07682606,-0.013034228,0.02669349,0.026431605,0.047868103,0.04031972,-0.05363,0.08580096,-0.07796512,-0.029280331,0.007180266,0.048999365,-0.06695338,-0.011708498,-0.045167014,-0.05133992,-0.028688727,0.037355337,0.016646573,-0.065507986,0.097582735,-0.0570386,0.004032488,-0.029042652,0.03516694,-0.11009902,-0.030662704,-0.003296721,-0.038253274,0.034188524,-0.028651364,0.005793545,-0.027017657,-0.11370101,0.07738962,-0.042623818,0.022580571
h2o2_c,[H]OO[H],0.0773856,-0.07911407,-0.04222205,0.09736259,-0.030011976,-0.043776352,-0.046975326,0.005488241,0.03870091,-0.064289525,-0.001259992,0.080708206,-0.10378599,0.04785989,-0.052857473,0.12936032,0.007063211,-0.000571214,0.011521205,0.030551754,-0.004185415,0.044699516,0.059010975,0.056687344,-0.076257244,0.013698766,0.021755835,-0.12172478,-0.014159536,0.003132906,-0.0940391,0.039822187,0.034078076,0.061970938,-0.05445576,-0.025139216,0.0341722,0.03737675,0.04731363,0.021295581,-0.081443585,0.009089136,-0.011139621,0.040241484,0.032796387,-0.018444331,0.026596757,0.04659092,-0.016194444,0.003439019,0.056208376,-0.07665634,0.041595284,-0.056276273,0.017723367,-0.034644436,0.047670197,0.02375135,-0.12818561,0.09748353,0.022181535,0.04318622,0.12984991,0.00251233,0.02550843,0.004047809,-0.0453774,0.028364463,0.0702309,0.011925384,-0.061729986,0.000166839,0.0840998,0.00579199,0.0861871,-0.087914415,0.048426736,0.052952994,0.08261763,0.13526146,-0.024031723,-0.10120311,-0.0982339,0.035957213,0.10346894,0.05087648,-0.051060412,0.047324646,0.09103801,-0.006485161,-0.018277228,-0.085429646,-0.007672397,0.029685453,0.037355017,0.060914256,0.04707258,-0.057008766,0.09404708,-0.09996643,-0.022870548,0.006186436,0.060115285,-0.063979544,-0.021292163,-0.052844867,-0.05038853,-0.027763238,0.042510293,0.018725257,-0.07974323,0.11406189,-0.070592135,0.006528658,-0.03431658,0.039209556,-0.11297512,-0.024941303,0.000611249,-0.043228418,0.04853807,-0.030285161,0.004518192,-0.026497772,-0.1258938,0.0863843,-0.057052102,0.023236208
h2o2_m,[H]OO[H],0.063122585,-0.068170294,-0.033801604,0.08990024,-0.019347934,-0.033149954,-0.03733247,0.011061138,0.0422966,-0.061606172,-0.011358568,0.070767045,-0.08941783,0.034746896,-0.045302276,0.108479835,0.002724058,0.005366657,0.009074839,0.026969118,0.000568313,0.042260054,0.06612495,0.048810806,-0.06806302,0.009615799,0.013514035,-0.10829034,-0.002365439,0.00296581,-0.07605282,0.03511175,0.03649368,0.05646157,-0.046069093,-0.018915828,0.027055737,0.031432163,0.040974367,0.018580783,-0.07068449,0.006762899,-0.008480582,0.04028293,0.03595491,-0.024596058,0.023856018,0.032734547,-0.012638929,0.006785782,0.041642494,-0.06874215,0.036771435,-0.0644868,0.014410751,-0.029272232,0.0452654,0.012968733,-0.1284992,0.08714407,0.018652406,0.04957341,0.1180702,0.009933891,0.023875441,-0.002996068,-0.035256397,0.030738177,0.07138671,0.01391847,-0.06094739,-0.003471109,0.07198827,-0.001021746,0.06961688,-0.06985168,0.039426364,0.045396827,0.08233509,0.12193396,-0.025455153,-0.094230935,-0.09767445,0.02917543,0.10285418,0.044260234,-0.059584588,0.045309857,0.08542438,-0.015156015,-0.023840485,-0.076193795,-0.006252845,0.031401195,0.03804468,0.043907627,0.05076053,-0.05147925,0.08792201,-0.0933905,-0.03190402,0.014202529,0.05506134,-0.06812208,-0.019029146,-0.04454978,-0.039541658,-0.03762886,0.029368075,0.023776026,-0.07735823,0.10253704,-0.065401204,-0.001288775,-0.020159261,0.04293823,-0.11021869,-0.025972523,0.004921392,-0.046268407,0.04279122,-0.026699707,0.010737977,-0.02901926,-0.113504075,0.08059484,-0.04814426,0.024537664
na1_c,[Na+],0.05999955,-0.059908647,-0.042579155,0.086436905,-0.020192185,-0.041861616,-0.03845612,0.015086828,0.038596727,-0.05311242,-0.01454105,0.068136044,-0.085507736,0.043999676,-0.03904639,0.10754144,0.005430741,-0.000261042,0.009261801,0.033633865,-0.00974567,0.03140712,0.051523305,0.050021462,-0.059772056,0.010777696,0.027570786,-0.10659476,-0.01245537,0.001025982,-0.080779254,0.035467755,0.022455499,0.059126433,-0.048781045,-0.017826857,0.02723466,0.027976744,0.04106544,0.026325407,-0.06151573,0.001332327,-0.015085896,0.03957439,0.034478556,-0.021129146,0.025141375,0.031183627,-0.00767988,0.009253125,0.05023296,-0.06162688,0.034020305,-0.052734844,0.017954392,-0.030692747,0.035557248,0.023210593,-0.10574825,0.086035214,0.012209608,0.043111082,0.1094593,0.001210773,0.026925165,0.007771129,-0.032666273,0.021993816,0.06052975,0.018787386,-0.04619121,-0.008913682,0.07176797,-0.005893881,0.07601692,-0.06180792,0.04703508,0.045352723,0.06740404,0.10904301,-0.025423232,-0.08696722,-0.080846004,0.024640288,0.09446018,0.035064515,-0.044671144,0.02834564,0.07710078,-0.012451892,-0.010678407,-0.07486872,-0.005673224,0.016649118,0.025408395,0.040939588,0.04891145,-0.05216574,0.07243951,-0.08797881,-0.02373989,0.014224147,0.053256024,-0.05457706,-0.023389604,-0.03599174,-0.035446767,-0.027624018,0.025820728,0.026263412,-0.06392608,0.09320288,-0.0547302,-0.002684586,-0.02288278,0.029662142,-0.09502334,-0.01938869,0.003116806,-0.0497618,0.03484867,-0.017089618,0.006882096,-0.011950549,-0.09925758,0.06376046,-0.041492842,0.020188289
na1_e,[Na+],0.061215527,-0.06601468,-0.04038702,0.07620776,-0.020836618,-0.03028507,-0.033306107,0.001126154,0.034638025,-0.044027798,-0.010928354,0.0654045,-0.08439548,0.037311517,-0.044017814,0.09919191,0.001103245,0.010077648,0.004393261,0.02320087,0.004719028,0.025101589,0.049098887,0.03963232,-0.05670575,0.014029257,0.023698125,-0.08903309,-0.006985596,-0.001692283,-0.07467359,0.034193423,0.019609192,0.052686833,-0.04766752,-0.008681703,0.037438914,0.02971414,0.043887153,0.028449258,-0.06382803,0.002688592,-0.012487523,0.032957457,0.022287978,-0.021758761,0.024166774,0.037365228,-0.020739613,-0.001399369,0.042360786,-0.06582835,0.037916984,-0.046642084,0.021515682,-0.025235761,0.032878224,0.01513893,-0.1092326,0.07221304,0.010909635,0.035515126,0.1045946,-0.001317334,0.027255451,-0.003088751,-0.023563944,0.017397698,0.058158923,0.008118779,-0.048228517,-0.009797321,0.06901521,0.002095859,0.06068044,-0.06303007,0.046180386,0.03529232,0.066773966,0.10485184,-0.0210036,-0.081023864,-0.085542,0.029520039,0.09121003,0.040989608,-0.054510467,0.02897498,0.07236378,-0.017774893,-0.011615647,-0.06045897,-0.003591795,0.028125493,0.02832608,0.042053293,0.04153468,-0.0484265,0.06834255,-0.070131935,-0.021348154,0.008244898,0.042670432,-0.057110433,-0.023676207,-0.031685144,-0.045323182,-0.026248673,0.025979666,0.026909787,-0.06897691,0.08493719,-0.05617866,0.003299434,-0.02398562,0.026690431,-0.09046402,-0.02680666,-0.007151004,-0.04094141,0.035143815,-0.021459252,0.0144798,-0.012520963,-0.09956541,0.0638665,-0.04684547,0.015802292
