meta_id,Gibbs_0,Std_Gibbs_0,Vec_0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2hxmp_e,34.40897,0.659239908,0.031614743,-0.03407512,-0.06678133,0.07872628,-0.038998857,-0.023701513,-0.008146381,0.00414377,0.01800103,-0.040772628,0.005902027,0.049153604,-0.05789394,-0.014887396,-0.055108804,0.023916045,-0.028348302,-0.013011164,0.040444523,0.039834425,0.049209878,0.053572405,0.01279322,-0.029953282,-0.044526722,0.02681404,-0.042040247,-0.03745261,-0.043470144,-0.06388574,0.02164824,-0.003864114,0.010530237,0.013216388,0.013124269,-0.020028783,0.009986968,-0.034760267,0.04917849,-0.046714883,0.030553488,-0.054166168,-0.020101337,0.03535225,-0.040874027,-0.023018144,-0.000212742,0.028223466,0.025051124,-0.027155599,0.0031366,-0.023947347,-0.0231145,-0.07741277,-0.03304357,0.05462655,-0.009769301,-0.013558856,-0.003423636,0.045148324,0.025988476,-0.017167054,0.011706076,0.051303636,0.044488415,0.02194259,0.035257366,0.019921215,0.042775143,0.073650986,-0.067254715,-0.02900506,0.007845338,-0.018844679,0.016756102,-0.07898676,-0.000226653,0.06439614,0.002421347,0.05990456,0.001452343,-0.012039268,-0.030881686,0.03175807,-0.011106267,0.03895703,-0.005636941,0.020998267,0.048718307,-0.03640713,-0.03222837,-0.016461415,0.01251981,0.004177111,0.044962868,0.007681811,0.013379123,-0.049121317,0.03926561,-0.019810421,0.022144288,0.009059043,-0.002153408,-0.014416846,0.034348663,0.003564799,-0.01963144,-0.07712902,0.045974456,0.02826446,0.008264801,0.012344259,-0.08856012,0.044795953,-0.002607145,0.021591334,-0.066917226,0.069901966,-0.000791888,-0.013547466,-0.012639568,-0.009324086,0.061100766,-0.022760654,-0.02827357,0.065619536,0.017585263,-0.005905634
dgsn_c,33.885563,0.656870194,0.056418017,-0.058185972,-0.11537858,0.13779561,-0.06873367,-0.028033458,-0.0099812,0.011921706,0.037274502,-0.07788645,0.014769758,0.07674715,-0.103841215,-0.042548053,-0.08405621,0.029954134,-0.06128411,-0.011330431,0.056458946,0.061583336,0.09339943,0.099696316,0.025479626,-0.035267826,-0.077373914,0.05871488,-0.06941729,-0.08187424,-0.08733397,-0.10414693,0.032495297,-0.022104349,0.01416395,0.018158862,0.030903442,-0.04542078,0.011877357,-0.045741506,0.08923374,-0.08239941,0.04826288,-0.09394558,-0.03057631,0.07070501,-0.05064236,-0.03332586,-0.006557863,0.053971276,0.04709339,-0.03755997,0.011732588,-0.056573693,-0.048784513,-0.13492386,-0.0736271,0.10523333,-0.02636716,-0.02678391,-0.006999134,0.07392252,0.049487196,-0.03133708,0.033527024,0.09446008,0.07750584,0.053343654,0.048713952,0.031877123,0.08005003,0.11455984,-0.12807773,-0.055410042,0.006987157,-0.030233806,0.023731546,-0.14346868,0.000981406,0.09488178,-0.004465596,0.08762019,0.007282916,-0.011407074,-0.037482884,0.06555347,-0.006642703,0.06584176,-0.005537878,0.02968095,0.077524744,-0.052015945,-0.059928622,-0.020374583,0.02884968,0.014288428,0.07178106,0.023924777,0.032546982,-0.083370514,0.059432708,-0.018620383,0.04567382,0.012746462,0.007427459,-0.025789486,0.04982773,0.015658297,-0.03226296,-0.121300995,0.08475571,0.03600831,0.004211732,0.015339238,-0.16107127,0.09167145,0.009062027,0.03625905,-0.11521497,0.10919759,0.008434232,-0.004111988,-0.020545563,-0.012726688,0.098245546,-0.055863086,-0.056240782,0.10516708,0.014503934,-0.001492049
hxa_c,32.37026,0.650009692,0.028852966,-0.023258198,-0.055970866,0.06598482,-0.030585758,-0.016335368,0.002541565,0.002253152,0.020132182,-0.036276285,0.001346993,0.032446112,-0.052024372,-0.022375714,-0.043979462,0.01713944,-0.031740848,-0.008020307,0.025803989,0.02608487,0.04613254,0.03505415,0.008066826,-0.019872218,-0.034320094,0.030936614,-0.030550905,-0.034770817,-0.034974292,-0.054272965,0.01923985,-0.00996814,0.000425295,0.015742514,0.010759936,-0.018861962,-0.001464711,-0.029462403,0.0404382,-0.027450312,0.020893646,-0.036227886,-0.005434083,0.034710795,-0.020296764,-0.01763581,0.002417897,0.030229911,0.016904717,-0.013041105,0.002057343,-0.023895137,-0.022746015,-0.055089872,-0.029799066,0.040477045,-0.016543204,-0.010817358,-0.002823418,0.03187311,0.021529632,-0.008201197,0.008472777,0.041659065,0.03366788,0.026877875,0.028537206,0.013528644,0.034751773,0.059483573,-0.0542196,-0.021040944,0.003223515,-0.011416581,0.012531525,-0.060264207,0.005711169,0.043990254,-0.000110868,0.03711872,0.009858325,-0.001912743,-0.012369546,0.025334405,-0.00084929,0.02321397,-0.00731533,0.01058064,0.03655724,-0.019251583,-0.02497764,-0.001221937,0.014739213,0.003466723,0.03569512,0.011038922,0.01647029,-0.044197626,0.026161306,-0.005892185,0.023330567,0.003648103,0.000569651,-0.013958287,0.021783037,-0.002396473,-0.011268765,-0.0581394,0.041916322,0.016291058,0.01027552,-0.002837561,-0.065690495,0.041814964,0.004321822,0.019129181,-0.055842612,0.05574205,0.008954999,-0.007021626,-0.008109555,0.004565826,0.038857922,-0.029433012,-0.024447288,0.044314716,0.012606272,-0.009145413
nebari_c,31.853321,0.647669261,0.04823435,-0.052923996,-0.09957564,0.11612522,-0.05623003,-0.035159893,-0.004470957,0.004132946,0.02897809,-0.05382814,0.01728803,0.06855518,-0.08995848,-0.030647615,-0.072663024,0.021757742,-0.05094806,-0.009800865,0.0525456,0.061507497,0.08969964,0.0861482,0.021039175,-0.028608937,-0.06509467,0.04278112,-0.056385465,-0.06697471,-0.06478843,-0.081996866,0.031367432,-0.022546643,0.000873747,0.019871354,0.035948567,-0.037327304,0.007191196,-0.0382532,0.082401834,-0.060590122,0.052087802,-0.07412962,-0.02808798,0.0601507,-0.04327399,-0.03332671,-0.011925272,0.04638377,0.034792367,-0.0441007,0.009473464,-0.043072294,-0.04241035,-0.11126422,-0.050526604,0.08540976,-0.025742602,-0.018264284,-0.011354889,0.058523715,0.030915277,-0.020536445,0.02131879,0.07918994,0.069251135,0.037086297,0.04901155,0.019864358,0.0634143,0.102540694,-0.10141361,-0.04629897,0.002705843,-0.020161035,0.010164544,-0.11437007,-0.001367464,0.08716364,0.001194495,0.07134432,0.013561356,-0.0071751,-0.04476526,0.06251169,-0.013560498,0.055356055,-0.007342646,0.027090816,0.077899635,-0.04933408,-0.049389128,-0.020606373,0.03502646,0.01153593,0.06416554,0.015362751,0.019817395,-0.076942414,0.053562526,-0.025428867,0.036014948,0.017385956,0.000655632,-0.015641507,0.05007771,0.003545519,-0.03375693,-0.10462125,0.07392821,0.0344271,0.006597193,0.008737361,-0.12867735,0.0820461,0.003212294,0.031849314,-0.09844643,0.102124356,0.010998406,-0.011897135,-0.017757291,0.000366858,0.088008195,-0.04126276,-0.0482387,0.08137609,0.021769311,-0.004889963
ribflv_c,31.699226,0.646971599,0.07781071,-0.07481393,-0.15220876,0.1633075,-0.081454575,-0.046865333,-0.013997468,0.008403868,0.04285454,-0.08014934,0.020528333,0.091865964,-0.118859954,-0.045359552,-0.09711522,0.033345155,-0.07179581,-0.015302215,0.073546834,0.07021417,0.110630535,0.1059316,0.03331994,-0.04783951,-0.09861893,0.056873057,-0.07071509,-0.0911366,-0.096911035,-0.12533458,0.047480807,-0.022746362,0.01082404,0.016282849,0.036475834,-0.062265348,0.007688975,-0.06511393,0.110611245,-0.092792384,0.05961446,-0.10542841,-0.032486487,0.08039513,-0.07508627,-0.03814297,-0.006523734,0.06378575,0.048036516,-0.056699663,0.01849545,-0.06779269,-0.057170928,-0.15991695,-0.08674014,0.124547824,-0.031304687,-0.03399887,-0.020299563,0.08658833,0.047329158,-0.03588562,0.03600502,0.12161308,0.08407828,0.05759852,0.061754588,0.041029576,0.101315714,0.14978272,-0.14707996,-0.060134914,0.018545054,-0.025481243,0.014956288,-0.16396497,-0.004924925,0.11660001,-0.014336084,0.109510496,0.02070634,-0.012538513,-0.053933855,0.08561044,-0.00761028,0.088094495,-0.018224165,0.03541486,0.10207863,-0.060353436,-0.066415116,-0.023345813,0.036964413,0.002195917,0.09137317,0.03150761,0.038171787,-0.11357058,0.0792551,-0.034498505,0.047628433,0.019747026,0.012150415,-0.017445963,0.07634128,0.00998141,-0.03376911,-0.13987811,0.1110006,0.055244256,0.004985308,0.016880436,-0.18914156,0.11074996,0.007514284,0.03379511,-0.13789141,0.13598098,0.005178679,-0.014357064,-0.01855963,-0.011536598,0.111716956,-0.06601634,-0.0571033,0.11788633,0.024770487,-0.012834697
ribflv_e,31.699226,0.646971599,0.058110457,-0.06625502,-0.12951596,0.14317538,-0.07769806,-0.04425703,-0.012360238,0.000404103,0.04254693,-0.07665924,0.027705645,0.0822641,-0.10782097,-0.041190013,-0.082684435,0.024778249,-0.06206457,-0.010485907,0.061784584,0.07096671,0.10137145,0.10255677,0.021928445,-0.036082104,-0.09010686,0.06058343,-0.058036834,-0.086562805,-0.085100345,-0.10325667,0.032480665,-0.021507835,0.014600816,0.026250083,0.043203853,-0.05636786,0.000367746,-0.055685285,0.09208465,-0.08180021,0.059886485,-0.092753336,-0.034439716,0.068066694,-0.06292649,-0.039716966,-0.012336087,0.055459123,0.03617589,-0.046910893,0.004657365,-0.047897097,-0.045391325,-0.13749932,-0.06688478,0.10236713,-0.03111217,-0.026615392,-0.008042187,0.07565831,0.04073666,-0.031995587,0.02500636,0.10160804,0.07173473,0.049830724,0.058087986,0.026086327,0.08237397,0.12386765,-0.13947879,-0.05206122,0.012258709,-0.02216204,0.0222004,-0.14681228,-0.004449341,0.10434583,-0.003236713,0.093480214,0.009623917,-0.014216146,-0.051701434,0.07684002,-0.007721936,0.06748526,-0.015193665,0.030999143,0.07756179,-0.04604228,-0.06712422,-0.025228176,0.027129494,0.01431974,0.08024151,0.02214314,0.03319483,-0.09291669,0.072439,-0.030729383,0.046546217,0.020983469,0.006689196,-0.017690033,0.05594284,0.011400368,-0.040507905,-0.1180751,0.08532512,0.042970493,0.011061936,0.007511389,-0.16360411,0.091063775,0.003131742,0.03137086,-0.107328735,0.124929905,0.000602057,-0.009991288,-0.011865371,-0.000351363,0.10901353,-0.049080223,-0.06060643,0.09930862,0.016949303,0.002200692
ppal_c,29.196724,0.635641574,0.034037933,-0.051093187,-0.08130694,0.0956746,-0.05100504,-0.028334957,-0.005560229,0.0027402,0.017074542,-0.05356677,0.010777733,0.045336947,-0.06539055,-0.02328743,-0.063432746,0.026585588,-0.04188468,-0.014519599,0.045995306,0.039940894,0.07012857,0.068279214,0.014879379,-0.03052878,-0.050486583,0.030689077,-0.049267124,-0.05025406,-0.06156704,-0.0804581,0.02679072,-0.006279859,0.007160688,0.008557821,0.022381643,-0.027691202,-0.001857195,-0.03249846,0.06965426,-0.051277105,0.03520721,-0.06385094,-0.018511323,0.041281924,-0.03530432,-0.02833155,-0.000153226,0.035732094,0.028692484,-0.03695183,0.008143557,-0.033357196,-0.026645787,-0.09571066,-0.052913282,0.075208925,-0.017563825,-0.018303795,-0.006354731,0.04690829,0.033361558,-0.024379209,0.012889669,0.06963801,0.050818026,0.030710105,0.03795391,0.022719901,0.057838716,0.08786896,-0.08854461,-0.026083618,0.008244172,-0.020938734,0.014269258,-0.099610046,0.002089346,0.0644303,0.00115935,0.066090986,0.001707536,-0.008625488,-0.031062307,0.053417858,0.001504446,0.044404518,-0.007494997,0.023517676,0.06310644,-0.03707335,-0.03224326,-0.014031476,0.016227974,-0.003421421,0.051292796,0.008394985,0.018995607,-0.06662981,0.04390641,-0.017411029,0.035363544,0.007025156,9.32E-06,-0.010567579,0.042715993,0.008517347,-0.028164728,-0.08819035,0.068149835,0.022740692,0.002433047,0.008602284,-0.11651178,0.06302822,0.013312195,0.018387558,-0.082683764,0.08476593,0.004970155,-0.003842454,-0.005109164,-0.001454713,0.063111834,-0.03610333,-0.033560876,0.06541885,0.011882161,-0.008787628
din_c,28.94445,0.634499409,0.04435817,-0.053462993,-0.09595015,0.1163545,-0.058784008,-0.033701934,-0.012219256,0.00410845,0.027804175,-0.055904016,0.020898392,0.063053876,-0.09134585,-0.036055624,-0.0678898,0.033881072,-0.05725863,-0.017555643,0.055697184,0.052022252,0.08685914,0.08587621,0.02890811,-0.034420446,-0.068020865,0.03869381,-0.059963547,-0.06930247,-0.06875838,-0.09500273,0.036720853,-0.019482799,0.001193003,0.013589635,0.02776533,-0.0362413,0.006122045,-0.042224135,0.07301816,-0.0645573,0.04211569,-0.083031595,-0.018530333,0.056920923,-0.047261477,-0.027489295,-0.005525192,0.051812187,0.037041686,-0.03381526,0.00935214,-0.0482489,-0.042144578,-0.10751976,-0.055141732,0.08784024,-0.02599601,-0.024663676,-0.018220726,0.06470217,0.04449797,-0.01733185,0.032276258,0.086593345,0.066064596,0.0425056,0.048484284,0.027510498,0.06624717,0.09532386,-0.1087197,-0.046882465,0.00691193,-0.021056242,0.019120904,-0.12157517,0.00351693,0.07881605,-0.011638788,0.08246978,0.002365881,-0.022015229,-0.042739358,0.056310117,-0.006755729,0.05213549,-0.00744567,0.01967741,0.075271375,-0.03995129,-0.051982835,-0.018727375,0.020773005,-0.001914638,0.058223724,0.024882918,0.018763341,-0.06796491,0.060375884,-0.020318547,0.03812423,0.004706261,0.010837056,-0.017035406,0.049374383,0.008839063,-0.021581627,-0.10583035,0.07265551,0.039109968,0.010845594,0.005304669,-0.1403218,0.07757781,0.002617277,0.0273335,-0.086745046,0.102438875,0.009903726,-0.015845535,-0.02022541,-0.008166152,0.09020235,-0.04087123,-0.0511865,0.08631482,0.020670773,0.000670347
acorn_c,28.535677,0.632648698,0.051409975,-0.051312003,-0.10629476,0.12356234,-0.064645655,-0.025025247,-0.001498103,0.001545123,0.03542379,-0.067850925,0.022155669,0.059371315,-0.09747204,-0.036261693,-0.07787323,0.0321686,-0.05171497,-0.010867589,0.052177303,0.05102698,0.090731375,0.085492074,0.02592439,-0.028279454,-0.06754361,0.053468082,-0.050419293,-0.061830025,-0.0764753,-0.09882472,0.025077118,-0.010387317,0.008331982,0.023275156,0.037123095,-0.04653388,0.004649996,-0.04734151,0.076108016,-0.057931762,0.04016519,-0.074528,-0.025535341,0.05649791,-0.05714142,-0.023107026,-0.008909778,0.04256076,0.035684522,-0.0436454,0.015319438,-0.04473834,-0.048767146,-0.11820574,-0.05207045,0.09080476,-0.016282149,-0.017563935,-0.003541313,0.059567105,0.043167457,-0.030009001,0.02774227,0.083213046,0.061179362,0.043334518,0.040905263,0.019321106,0.080702364,0.10127145,-0.103815205,-0.038995534,0.01706385,-0.02659282,0.010773365,-0.12231272,0.000197279,0.08962288,-0.007942957,0.08721007,0.006943901,-0.011984251,-0.03918219,0.05574628,-0.014336707,0.05563605,-0.01477357,0.017920649,0.076082356,-0.05153363,-0.051021103,-0.01882065,0.024768626,0.002655376,0.05914181,0.011789149,0.014592618,-0.06977681,0.061001595,-0.027910758,0.036096115,0.004330571,0.007455217,-0.011484979,0.05425055,0.010045451,-0.028029652,-0.11220893,0.07720714,0.03598519,0.011310163,0.007097612,-0.13432208,0.080176815,0.015538507,0.029625839,-0.09624885,0.10522778,0.009592387,-0.001082498,-0.01070316,-0.009844783,0.088656664,-0.040751915,-0.042596553,0.08527943,0.015074011,-0.005430437
val__L_c,27.262316,0.626883583,0.046548665,-0.041316736,-0.07985089,0.08876737,-0.04718792,-0.023274811,-0.003737483,0.00012884,0.031296156,-0.042182125,0.019044086,0.058804598,-0.07286818,-0.03073979,-0.05586508,0.024556382,-0.036701445,-0.007683074,0.042263165,0.03802499,0.071015045,0.07060602,0.011470872,-0.027747184,-0.058802247,0.044938337,-0.044715595,-0.054858662,-0.063923724,-0.069385596,0.027971558,-0.007605689,0.01462392,0.017768186,0.0314054,-0.031609762,0.002888609,-0.035351265,0.05815707,-0.04665567,0.030457601,-0.061332848,-0.01797706,0.04526115,-0.039939426,-0.018517137,-0.005138964,0.033565603,0.025786694,-0.035298243,0.008580372,-0.04120702,-0.033240445,-0.09846823,-0.050990175,0.0765143,-0.023646869,-0.018003702,-0.016053561,0.04842761,0.03734353,-0.016936976,0.015450003,0.07629863,0.05779682,0.02407974,0.04210856,0.025708023,0.058500182,0.088577636,-0.0822686,-0.03530085,0.012465265,-0.010058536,0.007929815,-0.094763264,-0.000804338,0.078749485,-0.002079537,0.06038807,0.010853894,-0.017367005,-0.032988723,0.054546367,-0.013581025,0.05005177,-0.006790619,0.015939498,0.051831994,-0.03266648,-0.040085107,-0.007479487,0.024016386,-0.00187265,0.05787598,0.015588259,0.023952652,-0.06527192,0.03755073,-0.022879008,0.03635968,0.00564532,0.006505508,-0.006800345,0.043974116,0.002694845,-0.023881953,-0.086750224,0.06377348,0.033550385,-0.002941421,0.013201268,-0.1053541,0.068128265,0.00644807,0.017014103,-0.076445244,0.08596725,0.005852149,-0.004624583,-0.019007945,-0.010797684,0.07201456,-0.037603255,-0.03880861,0.07951682,0.016594736,-0.008638007
val__L_e,27.262316,0.626883583,0.03350475,-0.042225096,-0.084797226,0.0899234,-0.05018517,-0.028274128,-0.012181954,-0.001704888,0.028081467,-0.04850367,0.006369173,0.040327203,-0.06515467,-0.030087873,-0.050657075,0.012093939,-0.041256152,-0.005082454,0.037269954,0.033545136,0.056144238,0.053157616,0.019543236,-0.03031678,-0.053190075,0.036580157,-0.04472991,-0.04476717,-0.047374584,-0.06389069,0.02688964,-0.007658837,-0.000918106,0.01471362,0.025999418,-0.036401432,-0.001067639,-0.030793486,0.05770417,-0.04442229,0.04054989,-0.05965012,-0.020148432,0.037398763,-0.032557745,-0.025353918,0.00166228,0.028874192,0.02052691,-0.028404182,0.006354077,-0.026806464,-0.031608272,-0.09035853,-0.049066268,0.06306715,-0.013285452,-0.013374338,-0.000915351,0.052758403,0.034942236,-0.023211233,0.023169296,0.06208035,0.05305951,0.03108193,0.036125086,0.021457396,0.051358946,0.07803658,-0.08066753,-0.027034733,0.014399115,-0.018667033,0.008117986,-0.09248704,0.004302457,0.06424447,-0.009877333,0.06103781,0.003151175,-0.010244136,-0.02437994,0.05184318,-0.006906001,0.042459596,-0.0124781,0.023402689,0.046843726,-0.033094704,-0.04232203,-0.015002512,0.020494692,0.000695818,0.053598356,0.019411946,0.012135919,-0.04718163,0.043316055,-0.015365438,0.030248988,0.011042867,0.005578191,-0.012804771,0.04432702,0.001523362,-0.02787353,-0.071890555,0.05686482,0.019973489,-0.002506007,-0.000518271,-0.09507965,0.062920585,0.007110184,0.017193314,-0.068956815,0.080999106,-0.004641165,-0.001476392,-0.008589535,-0.011458359,0.05671097,-0.034076974,-0.040789556,0.06076011,0.006221461,-0.005583982
crn_c,26.8368,0.624957068,0.04615977,-0.038035642,-0.09066467,0.08827237,-0.04022094,-0.024101676,0.000945491,0.007316832,0.018363476,-0.052007716,0.02112478,0.049384333,-0.066830695,-0.03283822,-0.0643048,0.01464568,-0.038770672,-0.007353187,0.047222234,0.041349553,0.06586882,0.064045005,0.012720783,-0.021934168,-0.059385177,0.03138099,-0.04509324,-0.04696534,-0.06547663,-0.06840393,0.021595703,-0.010127114,0.007296433,0.004976239,0.026566038,-0.035310954,-0.001820987,-0.029121382,0.072631106,-0.05144093,0.038136315,-0.05679531,-0.01390974,0.040176164,-0.043004863,-0.031009797,-0.009584616,0.041450366,0.029593114,-0.027592244,0.006104765,-0.036243558,-0.040875938,-0.093605295,-0.04279666,0.07722681,-0.014055446,-0.009012649,-0.008461949,0.059877276,0.024124054,-0.025396086,0.015633047,0.073520206,0.05762305,0.028265191,0.029918108,0.026610374,0.060200125,0.086057425,-0.09183677,-0.028549373,0.010714276,-0.010358916,0.013259582,-0.10144878,0.005454083,0.06921966,0.000600473,0.06959906,0.010749077,-0.016663818,-0.036652617,0.044036448,-0.003744851,0.051739033,-0.010864728,0.016835568,0.061906077,-0.041434795,-0.032599017,-0.008935894,0.023028506,-0.002514772,0.057300135,0.007103154,0.013505541,-0.061508402,0.045373548,-0.009387907,0.035310198,0.001971934,-0.005000304,-0.013282615,0.045043807,0.014444668,-0.022990152,-0.07885802,0.06836577,0.038918037,0.00190748,0.003794833,-0.1179564,0.057153266,0.01319826,0.024617132,-0.07804228,0.083017655,0.00796028,-0.006093768,-0.014613792,-0.004106319,0.07405686,-0.042308934,-0.03866415,0.07567014,0.007680517,-0.008555323
crn_e,26.8368,0.624957068,0.05062456,-0.053763103,-0.09221788,0.10200498,-0.048550032,-0.024012174,-0.011761607,0.011634437,0.026545156,-0.06133461,0.022883879,0.054023113,-0.08496676,-0.026156468,-0.07178177,0.026986802,-0.04562045,-0.005230452,0.05439015,0.052296944,0.07917577,0.069892235,0.023160642,-0.03682567,-0.06923815,0.03490071,-0.055967454,-0.06754843,-0.065808244,-0.07693614,0.024474291,-0.013656101,0.004125731,0.013325861,0.020051103,-0.034858916,-0.003385134,-0.03861494,0.0784921,-0.055576168,0.040363494,-0.076699294,-0.016374404,0.05446865,-0.040243156,-0.025357401,-0.00061776,0.04729853,0.035332575,-0.03156984,0.011109815,-0.034493644,-0.039778035,-0.10103901,-0.05197293,0.08657206,-0.017522072,-0.01617164,-0.00363212,0.057250585,0.03826645,-0.024118084,0.01685467,0.085698664,0.05217926,0.042299885,0.037342183,0.02476827,0.07207307,0.09889813,-0.10210383,-0.033174384,0.014332231,-0.014495952,0.017129662,-0.10903723,0.004981026,0.07816436,-0.009678546,0.07053852,0.005901661,-0.012603997,-0.03595561,0.049318388,-0.013586452,0.057760183,-0.003704391,0.02074984,0.06184394,-0.037590317,-0.0392217,-0.016746577,0.032037165,0.003269091,0.05311066,0.020516375,0.023513,-0.07083668,0.05586003,-0.019300444,0.02796346,0.014217314,0.009337475,-0.012277539,0.041276623,0.004275245,-0.020729126,-0.0962309,0.0717929,0.03201346,0.012795655,0.0032257,-0.12901725,0.068175636,0.012788791,0.023834022,-0.08750428,0.0855409,0.000929573,-0.003645925,-0.016250743,-0.010309352,0.079959765,-0.036462758,-0.045078676,0.08207736,0.018327769,-0.002738869
amacald_c,26.284664,0.622457284,0.04428423,-0.05548102,-0.094803475,0.10805905,-0.053312708,-0.029587442,-0.009741003,-0.001099475,0.023192598,-0.056457415,0.018230021,0.059261005,-0.092522725,-0.031935096,-0.076492645,0.018886758,-0.048503727,-0.00667176,0.059178036,0.046518184,0.08138809,0.07167525,0.024537059,-0.028826872,-0.072707005,0.044608634,-0.046640966,-0.06030586,-0.073187135,-0.08939266,0.038023047,-0.011321474,0.008673764,0.011043051,0.023223355,-0.0315265,0.008901675,-0.039405517,0.07256134,-0.05964452,0.049066275,-0.080737926,-0.01572973,0.04808445,-0.045058317,-0.021905545,-0.00272195,0.041345887,0.02739107,-0.034735154,0.014142781,-0.037852913,-0.044015665,-0.109214775,-0.05680112,0.08812469,-0.017174933,-0.025062237,-0.005653074,0.06277769,0.04252626,-0.025775228,0.03080489,0.079617225,0.063723385,0.041151203,0.036678884,0.018978277,0.07415338,0.092550084,-0.11223468,-0.042644724,0.009436962,-0.024533482,0.006512169,-0.12382373,-0.000773562,0.07856902,0.000338264,0.069211036,0.006101269,-0.021351382,-0.03931313,0.049246736,-0.012623816,0.055203374,-0.012132674,0.018526472,0.06215604,-0.044084907,-0.04270933,-0.015053258,0.030606141,0.011749006,0.06328551,0.02403253,0.018001929,-0.07139371,0.053359788,-0.017556243,0.035329606,0.007726775,0.006958677,-0.019522771,0.04071091,0.008801173,-0.029102325,-0.09449842,0.07295883,0.03063681,0.00910318,0.002376581,-0.12919967,0.07755982,0.005440718,0.020293301,-0.092644855,0.098712526,0.001094276,-0.004312894,-0.01762537,-0.006806206,0.084739566,-0.043920074,-0.037509955,0.09050498,0.01542468,-0.002438235
12d3k5m_c,24.738035,0.615454954,0.050358076,-0.062306426,-0.10864264,0.115292124,-0.054193728,-0.029400557,-0.012581756,0.005810642,0.021734823,-0.061014295,0.01726515,0.06503875,-0.07800467,-0.033798385,-0.072551884,0.023875643,-0.05010715,-0.012468333,0.058430456,0.056765895,0.08568097,0.084456146,0.024916409,-0.03627631,-0.07336271,0.0492782,-0.054752707,-0.060497023,-0.064579226,-0.085598,0.028452419,-0.020019297,0.000692508,0.021255938,0.023189986,-0.03333017,-0.001102329,-0.037900332,0.08077502,-0.058225583,0.038988363,-0.08063966,-0.014154764,0.0600408,-0.042097054,-0.03050546,-0.013002007,0.048335236,0.039238565,-0.038876813,0.001475167,-0.050207973,-0.04048954,-0.116349615,-0.06045817,0.09219082,-0.01463645,-0.018635152,-0.003607686,0.06151172,0.035869714,-0.016278842,0.027660228,0.091072544,0.06911617,0.04198739,0.037753657,0.02067373,0.078224964,0.094644316,-0.101203494,-0.03867908,0.017107833,-0.018344883,0.012738444,-0.12652157,-0.006617801,0.07981672,-0.011987585,0.06962287,0.011689954,-0.012830809,-0.04259188,0.051636375,-0.002116763,0.051300414,-0.005298129,0.018018384,0.077147335,-0.044726297,-0.048656255,-0.02153754,0.033215478,-0.000910502,0.060358252,0.020922339,0.023804437,-0.07202204,0.058011007,-0.027500246,0.037642963,0.014339883,0.002045569,-0.023821628,0.051305626,0.018288752,-0.02983596,-0.09595809,0.077798486,0.032376576,0.00394115,0.011841427,-0.12725578,0.079882205,0.001407435,0.027906664,-0.08900449,0.08988355,-0.002394397,-0.011895791,-0.009705392,-0.013093237,0.084568515,-0.045378957,-0.04836109,0.082429074,0.021261657,0.003808354
tyr__L_c,24.382322,0.613844471,0.058536667,-0.061156113,-0.108505,0.13015391,-0.064929605,-0.039958376,-0.005614064,0.008245355,0.039195184,-0.068923876,0.014689267,0.064920515,-0.10082123,-0.033320684,-0.074116714,0.0351245,-0.05296272,-0.022645831,0.06529123,0.060664035,0.084517024,0.08657313,0.024325695,-0.03117353,-0.079684004,0.051929574,-0.0574849,-0.07754677,-0.085271336,-0.102801174,0.034691937,-0.023113389,0.010547338,0.018074006,0.036330342,-0.043345463,0.004888226,-0.052731294,0.0862945,-0.065037966,0.055893224,-0.08416159,-0.027385423,0.06847946,-0.053099528,-0.032868437,-0.001665646,0.055576973,0.04440586,-0.04751784,0.0070523,-0.044926524,-0.052392054,-0.12976837,-0.062224194,0.101028934,-0.025401793,-0.026398877,-0.010378006,0.068723306,0.047218744,-0.020564845,0.035018332,0.09815508,0.06595949,0.048923984,0.04535312,0.03233966,0.07293361,0.11866461,-0.114679925,-0.040950138,0.003097579,-0.026983002,0.017436938,-0.13690287,-0.001295117,0.09195772,-0.00239931,0.08814264,0.008301742,-0.018769879,-0.036043737,0.058967333,-0.011133237,0.057857618,-0.01428196,0.031259164,0.0851068,-0.04529967,-0.053422842,-0.022160932,0.024181832,0.008931684,0.07212449,0.023641152,0.028579857,-0.07531829,0.058282617,-0.028740166,0.041529037,0.005723104,-0.00127655,-0.0165712,0.052227534,0.016636508,-0.026061373,-0.122694366,0.08483769,0.041044272,0.004489733,0.012139216,-0.15524581,0.09214308,0.004467842,0.033554602,-0.108788595,0.11103477,0.008534523,-0.01729679,-0.009517768,-0.003852185,0.0982415,-0.04891845,-0.045020428,0.09864678,0.025441507,-0.006953255
